1723174.125,1.1186219453811646,0
1990898.875,1.1507868766784668,0
1253293.125,1.2870647311210632,0
1608800.375,1.1294407546520233,0
1805869.5,1.3111847639083862,0
1875412.75,1.2746492624282837,0
1716048.5,1.0811078250408173,0
1071917.0,1.3409063518047333,0
1796261.0,1.1338267624378204,0
1578717.0,1.1212983429431915,0
1908125.5,1.3011382222175598,0
1148914.625,1.1083127558231354,0
1975219.875,1.229096680879593,0
1065596.0,1.0445129871368408,0
1069517.875,1.061126470565796,0
1090752.25,1.1690559685230255,0
1424466.625,1.46600341796875,0
1874391.0,1.3389432728290558,0
1575103.75,1.0009410381317139,0
1396496.875,1.2499318420886993,0
1258315.25,1.490416258573532,0
1152792.125,1.400902897119522,0
1260429.875,1.3923881351947784,0
1461681.875,1.0072104930877686,0
1439100.75,1.1172474324703217,0
1211405.375,1.238439828157425,0
1614212.125,1.0710500180721283,0
1033457.875,1.2197438776493073,0
1688896.125,1.0560090839862823,0
1684112.75,1.4244500398635864,0
1075258.875,1.0783367455005646,0
1946805.625,1.2002098560333252,0
1436876.625,1.4696379601955414,0
1693815.5,1.2081819772720337,0
1676398.5,1.4142788350582123,0
1628783.5,1.3314899504184723,0
1574704.125,1.0154067873954773,0
1387971.625,1.3876855969429016,0
1189128.25,1.2083273231983185,0
1026721.5625,1.0926986038684845,0
1031556.75,1.3062919080257416,0
1830408.0,1.1985928118228912,0
1740086.0,1.412790834903717,0
1941472.375,1.4125251770019531,0
1825939.5,1.1613430082798004,0
1514207.625,1.3930724263191223,0
1594075.875,1.3115272223949432,0
1228274.5,1.1763202548027039,0
1303168.875,1.0844010710716248,0
1695044.75,1.366885095834732,0
1428263.25,1.21512109041214,0
1965477.375,1.2177519798278809,0
1725430.875,1.1219366788864136,0
1335157.75,1.1421706676483154,0
1958289.25,1.1830162107944489,0
1485324.25,1.1458776891231537,0
1245573.375,1.1028315126895905,0
1695222.75,1.228932499885559,0
1219433.5,1.472936064004898,0
1111183.625,1.3941209018230438,0
3698889.0,1.7556016743183136,1
3544132.5,1.869140237569809,1
2463771.75,1.6684127748012543,1
3656196.0,1.9289128184318542,1
2789496.0,1.8318625688552856,1
2842638.75,1.9139544665813446,1
3247119.0,1.5763590037822723,1
2503859.0,1.6226524114608765,1
4498641.0,1.6387600004673004,1
2907121.5,1.5967839658260345,1
3339361.0,1.518355369567871,1
4215287.0,1.8781585693359375,1
2052468.0,1.7976440489292145,1
2526432.75,1.7427180409431458,1
4943932.0,1.5616888999938965,1
4826798.0,1.6899322867393494,1
4552231.0,1.6014372408390045,1
4278143.0,1.9983337819576263,1
2209503.5,1.5491666197776794,1
3461297.5,1.9413162469863892,1
2523655.5,1.538949429988861,1
4884190.0,1.9749595820903778,1
3844436.0,1.9903418123722076,1
4147984.75,1.8660342395305634,1
2244476.75,1.8908182084560394,1
3421635.5,1.773183822631836,1
2597284.0,1.9710282981395721,1
3685019.0,1.7476114928722382,1
4560829.0,1.7788033485412598,1
2305004.5,1.696729600429535,1
4004942.0,1.7228417694568634,1
4758005.5,1.5908225774765015,1
3464661.75,1.667840838432312,1
3416643.0,1.5697728097438812,1
3605906.0,1.8699954450130463,1
4596496.0,1.6755819618701935,1
4484649.0,1.578561544418335,1
